track_name,artists,album_name,track_genre,valence,energy,emotion_id
Where The Soul Of Man Never Dies (feat. Billy Strings),Dan Tyminski;Billy Strings,One More Time Before You Go,bluegrass,0.68,0.55,3
In the Curve - Bonus Track,The Avett Brothers,Emotionalism (Bonus Track Version),bluegrass,0.364,0.362,4
House Carpenter / Jerusalem Ridge,Punch Brothers,Hell on Church Street,bluegrass,0.388,0.497,4
Chicken Reel,Foghorn Stringband,Devil in the Seat,bluegrass,0.971,0.65,3
Unholy Water,Sister Sadie,Sister Sadie,bluegrass,0.614,0.575,3
Never Again,Trampled by Turtles,Trouble,bluegrass,0.649,0.888,3
Stillhouse Road,Three Tall Pines,Short While Ago,bluegrass,0.537,0.517,3
"Swing Low, Sweet Chariot",Ralph Stanley,Shine On,bluegrass,0.379,0.096,4
Decades,The Lil Smokies,The Lil Smokies,bluegrass,0.517,0.609,3
Stacking Up The Rocks,Balsam Range,Five,bluegrass,0.514,0.313,6
House of Cards,Leftover Salmon,Something Higher,bluegrass,0.918,0.804,3
Scotch & Chocolate,Nickel Creek,Why Should The Fire Die?,bluegrass,0.441,0.405,4
You Took All The Ramblin' Out Of Me,The Boxcars,It's Just A Road,bluegrass,0.812,0.679,3
That Home Far Away,The Stanley Brothers,Bluegrass Salvation,bluegrass,0.844,0.322,6
Walking on the Sun - Bluegrass Rendition of Smash Mouth,Pickin' On Series,Pickin' on the 90s,bluegrass,0.847,0.519,3
Don't Cuss the Fiddle,Keller & The Keels,Thief,bluegrass,0.68,0.524,3
Raining In Virginia,Breaking Grass,Just As Strong,bluegrass,0.718,0.625,3
Gone Gone Gone,The Brothers Comatose,Turning Up The Ground,bluegrass,0.668,0.782,3
Helena,Nickel Creek,Why Should The Fire Die?,bluegrass,0.115,0.621,0
Up And Around The Bend,Béla Fleck;Sam Bush;Jerry Douglas;Stuart Duncan;Mark O'Connor;Tony Rice;Mark Schatz,Drive,bluegrass,0.912,0.665,3
I Should've Known Better,Nickel Creek,This Side,bluegrass,0.685,0.294,6
Free Born Man,Jimmy Martin,Songs of a Freeborn Man,bluegrass,0.858,0.744,3
No Expectations,Yonder Mountain String Band,"Mountain Tracks, Vol. 2",bluegrass,0.56,0.607,3
Boatman's Dance,Yonder Mountain String Band,"Mountain Tracks, Vol. 5",bluegrass,0.84,0.874,3
Murder of Crows,Greensky Bluegrass,All for Money,bluegrass,0.706,0.466,6
Steamboat Whistle Blues,John Hartford,Aereo-Plain,bluegrass,0.831,0.493,6
Polar Opposites,Pickin' On Series;Iron Horse,Pickin' on Modest Mouse,bluegrass,0.734,0.834,3
The Bolton Stretch,Yonder Mountain String Band,Elevation,bluegrass,0.903,0.644,3
Sitting On Top Of The World,Lonesome River Band,Carrying The Tradition,bluegrass,0.843,0.715,3
Shadows,Kitchen Dwellers,Muir Maid,bluegrass,0.726,0.757,3
Left Me in a Hole,Yonder Mountain String Band,Elevation,bluegrass,0.741,0.702,3
"Perfume, Powder And Lead",Lonesome River Band,Chronology (Vol. 2),bluegrass,0.338,0.436,4
New Freedom Blues,Town Mountain,New Freedom Blues,bluegrass,0.71,0.747,3
Uncle Pen,Ricky Skaggs,The Best Of Can't You Hear Me Callin' - Bluegrass: 80 Years Of American Music,bluegrass,0.92,0.719,3
"Oh, Atlanta - Live From The Louisville Palace, Kentucky / 2002",Alison Krauss & Union Station,Live,bluegrass,0.572,0.748,3
Cumberland Gap,Flatt & Scruggs,Foggy Mountain Banjo,bluegrass,0.974,0.903,3
Cowboy Man,The Broken Circle Breakdown Bluegrass Band,The Broken Circle Breakdown (Original Motion Picture Soundtrack),bluegrass,0.937,0.502,3
Caroline,Mipso,Mipso,bluegrass,0.39,0.357,4
I And Love And You,The Avett Brothers,I And Love And You,bluegrass,0.169,0.264,4
Hit Parade Of Love,Ronnie Bowman,Ronnie Bowman,bluegrass,0.965,0.695,3
I Can't Go on This Way,The Po' Ramblin' Boys,Back to the Mountains,bluegrass,0.908,0.761,3
Barry's Bounce,Andy Thorn,Songs of the Sunrise Fox,bluegrass,0.923,0.33,6
Centuries,Pickin' On Series,Pickin' on the Hits of 2015,bluegrass,0.688,0.37,6
Echo Park,The Lil Smokies,Echo Park,bluegrass,0.593,0.325,6
Jerusalem Ridge,Kenny Baker,Plays Bill Monroe,bluegrass,0.716,0.393,6
Clara,Punch Brothers,Who's Feeling Young Now?,bluegrass,0.611,0.495,6
Rich/Poor,Trampled by Turtles,Trouble,bluegrass,0.611,0.552,3
Midnight On The Highway,Hot Rize,Hot Rize,bluegrass,0.854,0.49,6
Big Sandy River,Kenny Baker,Plays Bill Monroe,bluegrass,0.923,0.668,3
Cassidy - Live,Greensky Bluegrass,Live at Bell's,bluegrass,0.516,0.693,3
Ginseng Sullivan,Tony Rice Unit,Manzanita,bluegrass,0.909,0.475,6
Passin' Thru,The Travelin' McCourys,Passin' Thru,bluegrass,0.853,0.77,3
Cumberland River,Dailey & Vincent,Dailey & Vincent,bluegrass,0.886,0.816,3
John Hardy,Tony Rice;Vassar Clements;Jerry Douglas;Todd Phillips;Sam Bush;Béla Fleck,Cold On The Shoulder,bluegrass,0.963,0.476,6
Darling Girl,Watchhouse,Haste Make / Hard Hearted Stranger,bluegrass,0.366,0.1,4
Gloryland,Ralph Stanley,Ralph Stanley & The Clinch Mountain Boys 1971-1973,bluegrass,0.238,0.0617,4
Spirit,The Wood Brothers,Ways Not To Lose,bluegrass,0.564,0.296,6
"Rivers, Rains and Runaway Trains",Balsam Range,"Rivers, Rains and Runaway Trains",bluegrass,0.517,0.695,3
Courage for the Road,Greensky Bluegrass,All for Money,bluegrass,0.637,0.553,3
Fixin' to Ruin,Greensky Bluegrass,"Shouted, Written Down & Quoted",bluegrass,0.88,0.607,3
Little Bit Broken,The Wood Brothers,Kingdom in My Mind,bluegrass,0.718,0.53,3
Don't Break My Heart Again,Yarn,Yarn,bluegrass,0.565,0.789,3
Walk Beside Me,Tim O'Brien;Darrell Scott,Real Time,bluegrass,0.85,0.445,6
I'm Not Alone,The Infamous Stringdusters,Toward the Fray,bluegrass,0.323,0.554,0
Mystery Train,The Grascals,Life Finds A Way,bluegrass,0.598,0.738,3
Pretty Daughter,Bad Livers,Delusions of Banjer,bluegrass,0.718,0.387,6
While Waiting,Greensky Bluegrass,"Shouted, Written Down & Quoted",bluegrass,0.399,0.456,4
Southbound,The Travelin' McCourys,The Travelin' Mccourys,bluegrass,0.931,0.846,3
Deeper Well,The Wailin' Jennys,Live at the Mauch Chunk Opera House,bluegrass,0.728,0.524,3
Christmas Eve,Nickel Creek,A Dotted Line,bluegrass,0.241,0.284,4
Robot,The Devil Makes Three,A Little Bit Faster And A Little Bit Worse,bluegrass,0.775,0.527,3
Hard Line,The Infamous Stringdusters,Toward the Fray,bluegrass,0.732,0.751,3
Jug Band,The Devil Makes Three,A Little Bit Faster And A Little Bit Worse,bluegrass,0.834,0.669,3
Wagon Wheel - Live,Old Crow Medicine Show;David Rawlings,World Café (Live),bluegrass,0.376,0.334,4
It's a War,Trampled by Turtles,Palomino,bluegrass,0.591,0.909,3
We Don't Grow Tobacco,Old Crow Medicine Show,Carry Me Back,bluegrass,0.947,0.623,3
Don't Make Me Get Up and Go,The Brothers Comatose,"Ink, Dust & Luck",bluegrass,0.728,0.443,6
One More Dollar,The Wailin' Jennys,Live at the Mauch Chunk Opera House,bluegrass,0.167,0.258,4
Hard To Tell,Old Crow Medicine Show,O.C.M.S.,bluegrass,0.829,0.674,3
Blue Mountain Hop,Béla Fleck,"The Bluegrass Sessions: Tales From The Acoustic Planet, Vol. 2",bluegrass,0.96,0.675,3
Old Barns,Greensky Bluegrass,All Access: Volume Two,bluegrass,0.567,0.749,3
Pray Enough,The Wood Brothers,Loaded,bluegrass,0.464,0.454,4
Portland Bound,Fruition,Just One of Them Nights,bluegrass,0.765,0.807,3
Won't Be Over You,Lonesome River Band,The Road With No End,bluegrass,0.889,0.475,6
Good Hearted Woman,Yonder Mountain String Band,"Mountain Tracks, Vol. 2",bluegrass,0.816,0.67,3
When I Come Back Again,Trampled by Turtles,Songs from a Ghost Town,bluegrass,0.423,0.572,0
"Tiny Broken Heart - Live From The Louisville Palace, Kentucky / 2002",Alison Krauss & Union Station,Live,bluegrass,0.866,0.815,3
Wagon Wheel,Old Crow Medicine Show,O.C.M.S.,bluegrass,0.634,0.403,6
Dawn is Coming,Andy Thorn,Songs of the Sunrise Fox,bluegrass,0.929,0.435,6
Night Singing,Sara Watkins,Under the Pepper Tree,bluegrass,0.0728,0.056,4
Dark Skies,Alison Krauss,I've Got That Old Feeling,bluegrass,0.802,0.529,3
Billy in the Low Ground,Clarence White,33 Guitar Instrumentals,bluegrass,0.801,0.472,6
Can't Complain,Nickel Creek,Why Should The Fire Die?,bluegrass,0.193,0.36,4
Shadows,Tony Rice,Native American,bluegrass,0.519,0.24,6
Red Rocking Chair,The Steel Wheels,Working on a Building / Red Rocking Chair,bluegrass,0.805,0.358,6
Rye Whiskey,Stringbean,Way Back In The Hills Of Old Kentucky,bluegrass,0.525,0.314,6
Elko,Railroad Earth,Elko,bluegrass,0.779,0.885,3
Who Showed Who,Dan Tyminski,Wheels,bluegrass,0.827,0.678,3
Offering,The Avett Brothers,A Carolina Jubilee,bluegrass,0.195,0.442,4
Into the Fire,Yonder Mountain String Band,Into the Fire,bluegrass,0.734,0.53,3
Locked Up,The Avett Brothers,Closer Than Together,bluegrass,0.349,0.813,0
High Lonesome Sound,Michael Cleveland;The Travelin' McCourys,Tall Fiddler,bluegrass,0.697,0.644,3
Down In The Valley,The Devil Makes Three,Redemption & Ruin,bluegrass,0.813,0.584,3
New & Improved,Greensky Bluegrass,Stress Dreams,bluegrass,0.558,0.539,3
I Didn't Know,The Infamous Stringdusters,I Didn't Know,bluegrass,0.732,0.74,3
Some Old Day,J.D. Crowe & The New South,J.D. Crowe & the New South,bluegrass,0.812,0.302,6
Streetlight,Greensky Bluegrass,Stress Dreams,bluegrass,0.147,0.348,4
Neon Tombstone,The Wood Brothers,The Muse,bluegrass,0.534,0.437,6
Wind On the Mountain,Trout Steak Revival,Brighter Every Day,bluegrass,0.66,0.683,3
Over In The Gloryland,Ralph Stanley,Clinch Mountain Gospel,bluegrass,0.652,0.588,3
3rd Planet,Pickin' On Series;Iron Horse,Pickin' on Modest Mouse,bluegrass,0.765,0.727,3
Railroad Earth (OurVinyl Sessions),Railroad Earth;OurVinyl,Railroad Earth | OurVinyl Sessions,bluegrass,0.456,0.339,4
I Wanna Dance with Somebody,Pickin' On Series;Brad Davis;Makenzie Rains,Pickin' On the Biggest Hits of the 1980s Vol. 2,bluegrass,0.707,0.472,6
Pocahontas,Trampled by Turtles,Sigourney Fever,bluegrass,0.52,0.585,3
Foggy Mountain Special,Flatt & Scruggs,Columbia Records Country Music Foundation Heritage Edition,bluegrass,0.977,0.497,6
I Miss Billy The Kid,Billy Dean,Billy Dean the Hits,bluegrass,0.61,0.772,3
New Son/Burnt Iron,Trampled by Turtles,Palomino,bluegrass,0.576,0.855,3
Summercamp,The Infamous Stringdusters,Let It Go,bluegrass,0.788,0.613,3
Jitterbug Love,The Wood Brothers,Kingdom in My Mind,bluegrass,0.728,0.721,3
Why Should The Fire Die?,Nickel Creek,Why Should The Fire Die?,bluegrass,0.211,0.0464,4
Can't Make Time,Greensky Bluegrass,Five Interstates,bluegrass,0.699,0.597,3
Hanging By A Thread,Nickel Creek,This Side,bluegrass,0.196,0.117,4
My Sisters and Brothers,Jerry Garcia Band;Jerry Garcia,"GarciaLive Volume Eight: November 23rd, 1991 Bradley Center",bluegrass,0.708,0.649,3
Tennessee Pusher,Old Crow Medicine Show,Tennessee Pusher,bluegrass,0.529,0.328,6
Ahead Of The Storm,Blue Highway,Wondrous Love,bluegrass,0.377,0.198,4
Cheap Reward,The Devil Makes Three,Do Wrong Right,bluegrass,0.887,0.559,3
Reuben's Train,Foghorn Stringband,Rock Island Grange,bluegrass,0.721,0.711,3
Night on the River,The Infamous Stringdusters,Silver Sky,bluegrass,0.67,0.681,3
Remember Me If I Forget,Charlie Parr,Stumpjumper,bluegrass,0.627,0.678,3
Old Man at the Mill,The Dillards,Back Porch Bluegrass,bluegrass,0.963,0.609,3
My First Lover,Gillian Welch,Time (The Revelator),bluegrass,0.489,0.453,4
Doug's Tune,The Dillards,Back Porch Bluegrass,bluegrass,0.977,0.933,3
Uncle Pen - Single Version,Bill Monroe & His Blue Grass Boys,Anthology,bluegrass,0.743,0.437,6
Shakedown Street - Live,Yonder Mountain String Band,Dear Jerry: Celebrating The Music Of Jerry Garcia (Live),bluegrass,0.568,0.729,3
"Tiny Broken Heart - Live From The Louisville Palace, Kentucky / 2002",Alison Krauss & Union Station,Live,bluegrass,0.866,0.815,3
Your Baby Ain't Sweet Like Mine,Carolina Chocolate Drops,Genuine Negro Jig,bluegrass,0.776,0.637,3
Sister Rosetta Goes Before Us,The Broken Circle Breakdown Bluegrass Band,The Broken Circle Breakdown (Original Motion Picture Soundtrack),bluegrass,0.239,0.218,4
Tree King Creek,Psychograss,Like Minds,bluegrass,0.948,0.551,3
Black Jack,J.D. Crowe,Blackjack,bluegrass,0.893,0.846,3
Roanoke,Larry Keel,Journey,bluegrass,0.941,0.911,3
Another Town,Josh Williams,Modern Day Man,bluegrass,0.91,0.85,3
Collateral Damage,Greensky Bluegrass,All for Money,bluegrass,0.452,0.374,4
Julianne Johnson,Uncle Earl,Raise A Ruckus,bluegrass,0.908,0.494,6
He Bore It All,Dailey & Vincent,Johnny Cash: Forever Words Expanded,bluegrass,0.661,0.699,3
Linger - Bluegrass Rendition of the Cranberries,Pickin' On Series,Pickin' on the 90s,bluegrass,0.491,0.46,4
Daylight,Alison Krauss & Union Station,New Favorite,bluegrass,0.455,0.466,4
Wild Bill Jones,Charlie Parr,Rooster,bluegrass,0.397,0.352,4
Running Wild,The Del McCoury Band,Almost Proud,bluegrass,0.759,0.743,3
Last Thing on My Mind,Punch Brothers,Hell on Church Street,bluegrass,0.448,0.14,4
November Blues,The Avett Brothers,"Live, Volume 2",bluegrass,0.484,0.331,4
Can't Look Away,The Wood Brothers,One Drop of Truth,bluegrass,0.385,0.585,0
Barefoot Floors,The Wailin' Jennys,Down at the Sea Hotel,bluegrass,0.285,0.221,4
John Deere Tractor,Larry Sparks,John Deere Tractor,bluegrass,0.26,0.104,4
Chicken Reel,The Kentucky Colonels,Long Journey Home,bluegrass,0.926,0.912,3
Cluck Old Hen,Alison Krauss & Union Station,Every Time You Say Goodbye,bluegrass,0.963,0.536,3
Dry County >,Greensky Bluegrass,All Access: Volume One,bluegrass,0.645,0.713,3
Fortunes,The Lil Smokies,Tornillo,bluegrass,0.458,0.663,0
Screams,Greensky Bluegrass,Stress Dreams,bluegrass,0.492,0.534,0
Windshield 2/1: The Anthem - Live,Greensky Bluegrass;Holly Bowling,Courage for the Road: Winter 2020 (Live),bluegrass,0.236,0.489,4
Please Pardon Yourself,The Avett Brothers,Mignonette,bluegrass,0.645,0.689,3
Might as Well,The Lil Smokies,Changing Shades,bluegrass,0.911,0.526,3
Give a Shit,Greensky Bluegrass,Stress Dreams,bluegrass,0.49,0.577,0
Sunny Days,Steep Canyon Rangers,Arm in Arm,bluegrass,0.57,0.864,3
All About You,Doc Watson;David Grisman,Doc & Dawg,bluegrass,0.738,0.348,6
Heyday,Lonesome River Band,Heyday,bluegrass,0.777,0.475,6
House Carpenter,Nickel Creek,This Side,bluegrass,0.51,0.187,6
Seven Wonders,Nickel Creek,This Side,bluegrass,0.233,0.32,4
Worried About the Weather,Greensky Bluegrass,If Sorrows Swim,bluegrass,0.677,0.692,3
Middle Of The Woods,Sierra Hull,25 Trips,bluegrass,0.559,0.426,6
Do It Alone,Greensky Bluegrass,All for Money,bluegrass,0.375,0.523,0
Kiss of Death,Split Lip Rayfield,Never Make It Home,bluegrass,0.897,0.792,3
Gasoline,Trampled by Turtles,Palomino,bluegrass,0.0694,0.449,4
Beauty And The Mess,Nickel Creek,This Side,bluegrass,0.531,0.384,6
Dueling Banjos,Earl Scruggs,Dueling Banjos,bluegrass,0.399,0.329,4
Working Man's Blues,The Devil Makes Three,Do Wrong Right,bluegrass,0.666,0.316,6
Nothing Short of Thankful,The Avett Brothers,Mignonette,bluegrass,0.596,0.806,3
Richest Man,Balsam Range,Richest Man,bluegrass,0.825,0.715,3
Kerosene,Greensky Bluegrass,If Sorrows Swim,bluegrass,0.625,0.738,3
I'll Get Away,The Infamous Stringdusters,Let It Go,bluegrass,0.445,0.664,0
Gravity Rides Everything,Pickin' On Series;Iron Horse,Pickin' on Modest Mouse,bluegrass,0.791,0.877,3
Buffalo Nickel,Béla Fleck,"The Bluegrass Sessions: Tales From The Acoustic Planet, Vol. 2",bluegrass,0.768,0.514,3
Let 'Em Know I'm From Virginia,Big Country Bluegrass,Let Them Know I'm From Virginia,bluegrass,0.921,0.801,3
Nothing But A Whippoorwill,Blue Highway,Marbletown,bluegrass,0.463,0.605,0
Your Love Is Like A Flower,The Bluegrass Album Band,"The Bluegrass Album, Vol. 2",bluegrass,0.944,0.537,3
Broken Cage,Kitchen Dwellers,Muir Maid,bluegrass,0.856,0.536,3
One Drop in the Bottle,Town Mountain,New Freedom Blues,bluegrass,0.74,0.61,3
The Wreck of the Old 97 (with The Foggy Mountain Boys),Lester Flatt;Earl Scruggs;The Foggy Mountain Boys,Hard Travelin' (with The Foggy Mountain Boys),bluegrass,0.861,0.432,6
Manhattan,Eric Johnson,Venus Isle,bluegrass,0.281,0.355,4
Dunno,Andy Thorn,Dunno,bluegrass,0.462,0.494,4
Naomi Wise,NewTown,Old World,bluegrass,0.533,0.508,3
June Apple,Foghorn Stringband,Pickathon Music Festival 2002,bluegrass,0.894,0.668,3
Reno Ride,Clarence White,Flatpick (Collector's Deluxe Edition),bluegrass,0.925,0.317,6
Movies,The Lil Smokies,Movies,bluegrass,0.504,0.48,6
Whisker Twitchin',Andy Thorn,Songs of the Sunrise Fox,bluegrass,0.68,0.454,6
Alex,Punch Brothers,Antifogmatic,bluegrass,0.35,0.122,4
Highway Side,Balsam Range,Moxie and Mettle,bluegrass,0.796,0.593,3
My Florida Sunshine,Claire Lynch,Whatcha Gonna Do,bluegrass,0.839,0.509,3
Manzanita,Tony Rice Unit,Manzanita,bluegrass,0.683,0.431,6
Pellinore's Ride,Andrew Marlin,Witching Hour,bluegrass,0.524,0.498,6
Cut a Tooth,Greensky Bluegrass,Stress Dreams,bluegrass,0.5,0.667,3
A Crooked Road,Darrell Scott,A Crooked Road,bluegrass,0.523,0.242,6
Sweet Carrie,Dailey & Vincent,Dailey & Vincent,bluegrass,0.796,0.765,3
Jerusalem Ridge,Tony Rice Unit,Unit Of Measure,bluegrass,0.952,0.682,3
Twister (Devil's Dance),Adam Steffey,Here to Stay,bluegrass,0.966,0.734,3
I Don't Know Why,Alison Krauss & Union Station,Every Time You Say Goodbye,bluegrass,0.839,0.427,6
Cold Feet,Greensky Bluegrass,Handguns,bluegrass,0.658,0.632,3
Sugar Please,The Brothers Comatose,"Ink, Dust & Luck",bluegrass,0.286,0.272,4
Cold Virginia Rain,Josh Williams;Don Rigsby;Kristin Scott Benson}Ron Stewart;Missy Raines;Randy Kohrs,Lonesome Highway,bluegrass,0.837,0.76,3
Busted in Utah,Hot Buttered Rum,Live in the Northeast,bluegrass,0.753,0.737,3
Sixteen Tons,Della Mae;Avril Smith;Alison Brown,The Butcher Shoppe EP,bluegrass,0.587,0.409,6
Talking To Casey,Doc Watson;Merle Watson,Doc & Merle Watson's Guitar Album,bluegrass,0.65,0.61,3
Lord Don't Forsake Me,Alison Krauss & Union Station,Two Highways,bluegrass,0.588,0.135,6
Motel In Memphis,Old Crow Medicine Show,Tennessee Pusher,bluegrass,0.548,0.521,3
Tennessee 1949,Larry Sparks,Silver Reflections,bluegrass,0.888,0.402,6
"Dark As The Night, Blue As The Day",Michael Cleveland,"Let 'Er Go, Boys!",bluegrass,0.63,0.363,6
I Wish I Was,The Avett Brothers,True Sadness,bluegrass,0.265,0.299,4
Sleep with One Eye Open,Chris Thile;Michael Daves,Sleep With One Eye Open,bluegrass,0.924,0.646,3
Bottom Shelf,Kitchen Dwellers,Wise River,bluegrass,0.547,0.756,3
Any Old Road (Will Take You There),Balsam Range,Papertown,bluegrass,0.619,0.627,3
Next to the Trash,Punch Brothers,Antifogmatic,bluegrass,0.799,0.373,6
Dark Hollow,The Del McCoury Band,Celebrating 50 Years of Del McCoury,bluegrass,0.802,0.474,6
Long Way Down,The Steeldrivers,Long Way Down,bluegrass,0.443,0.682,0
Inside Out - Bluegrass Rendition of Eve 6,Pickin' On Series,Pickin' on the 90s,bluegrass,0.701,0.467,6
Another Night,The Infamous Stringdusters,Rise Sun,bluegrass,0.529,0.83,3
A Letter to Seymour,Greensky Bluegrass,If Sorrows Swim,bluegrass,0.744,0.63,3
The Way That I Do,Fruition,Labor of Love,bluegrass,0.713,0.837,3
There'll Be A Jubilee,The Devil Makes Three,Redemption & Ruin,bluegrass,0.862,0.527,3
Nashville Blues,Flatt & Scruggs,Town and Country,bluegrass,0.918,0.437,6
When I Paint My Masterpiece,Greensky Bluegrass,All Access: Volume One,bluegrass,0.876,0.776,3
I Am The Man Thomas,Ralph Stanley,Cry From The Cross,bluegrass,0.648,0.516,3
Blue Moon Rising,Blue Moon Rising,One Lonely Shadow,bluegrass,0.701,0.693,3
Tennessee Stud,Doc Watson,The Definitive,bluegrass,0.584,0.342,6
You Don’t Have To Move That Mountain - Live From The Freight And Salvage/2000,Nickel Creek,Reason's Why (The Very Best),bluegrass,0.72,0.443,6
North of Cheyenne,Town Mountain,New Freedom Blues,bluegrass,0.868,0.807,3
This Must Be The Place (Bonus Track) [Naive Melody],Horseshoes & Hand Grenades,The Ode,bluegrass,0.962,0.372,6
Colder Nights,Kitchen Dwellers,Ghost in the Bottle,bluegrass,0.828,0.62,3
Fall Outta Line,Yonder Mountain String Band,Love. Ain't Love,bluegrass,0.656,0.446,6
Rylynn,Andy McKee,Art of Motion,bluegrass,0.418,0.416,4
Just A Closer Walk,Steve Ivey,30 Bluegrass Gospel Favorites,bluegrass,0.517,0.644,3
Call My Name,I'm With Her;Sara Watkins;Sarah Jarosz;Aoife O'Donovan,Call My Name,bluegrass,0.433,0.434,4
Sixteen Tons,Tennessee Ernie Ford,Vintage Collections,bluegrass,0.382,0.324,4
I'll Meet You In The Morning,Appalachian Express,I'll Meet You In The Morning,bluegrass,0.47,0.0587,4
Missy,Punch Brothers,Antifogmatic,bluegrass,0.133,0.14,4
Silk and Lace,Songs From The Road Band,Traveling Show,bluegrass,0.715,0.479,6
The Jaybird,Andrew Marlin,Fable & Fire,bluegrass,0.836,0.569,3
Red Sun Salutation,Andy Thorn,Songs of the Sunrise Fox,bluegrass,0.671,0.312,6
Loretta,Aoife O'Donovan;Taylor Ashton,Loretta,bluegrass,0.571,0.419,6
Old Waterford Town,Taarka,Making Tracks Home,bluegrass,0.583,0.266,6
Pangaea,I'm With Her;Sara Watkins;Sarah Jarosz;Aoife O'Donovan,See You Around,bluegrass,0.184,0.0968,4
Listen To The Mockingbird,The Kentucky Colonels,Long Journey Home,bluegrass,0.947,0.686,3
Shoot The Dog,Alison Brown,Twilight Motel,bluegrass,0.961,0.637,3
For Those Tears I Died,The Isaacs,The Living Years,bluegrass,0.231,0.117,4
